,client_id,birth_number,district_id,gender
3402,3590,1976-09-23,23,F
3403,3591,1930-09-28,74,M
3404,3592,1925-03-30,74,F
3405,3594,1961-05-07,13,F
3406,3595,1965-01-01,28,M
3407,3596,1975-03-22,74,M
3408,3597,1933-08-17,10,F
3409,3598,1923-09-11,66,M
3410,3599,1931-03-02,66,F
3411,3600,1943-07-26,46,F
3412,3601,1938-08-03,19,M
3413,3602,1940-12-10,19,F
3414,3603,1954-06-13,42,M
3415,3605,1934-07-24,71,M
3416,3606,1958-06-06,63,M
3417,3607,1946-07-29,18,F
3418,3608,1947-12-09,66,M
3419,3609,1955-10-26,66,F
3420,3610,1919-05-08,36,M
3421,3611,1972-05-27,30,F
3422,3612,1962-09-04,19,F
3423,3613,1969-02-12,19,M
3424,3614,1971-10-09,43,F
3425,3615,1974-07-04,1,M
3426,3616,1964-04-14,77,F
3427,3617,1954-11-30,51,F
3428,3618,1953-02-21,54,M
3429,3619,1955-08-09,40,M
3430,3620,1937-09-14,21,M
3431,3621,1939-07-21,66,M
3432,3622,1938-04-17,66,F
3433,3623,1965-04-20,28,F
3434,3624,1982-02-27,1,F
3435,3627,1981-06-08,18,F
3436,3628,1927-02-26,11,F
3437,3629,1947-12-13,42,M
3438,3630,1923-11-28,64,F
3439,3631,1921-11-19,64,M
3440,3632,1943-09-29,15,F
3441,3633,1933-10-14,72,M
3442,3634,1923-06-25,1,M
3443,3635,1921-01-31,1,F
3444,3636,1978-05-19,46,M
3445,3637,1959-01-10,64,M
3446,3638,1943-12-11,49,F
3447,3639,1928-04-17,73,M
3448,3640,1978-07-24,75,M
3449,3641,1979-02-01,75,F
3450,3642,1961-08-27,19,M
3451,3643,1980-11-11,26,M
3452,3644,1951-06-14,75,M
3453,3645,1975-02-26,34,M
3454,3646,1943-06-16,33,F
3455,3647,1948-08-23,33,M
3456,3648,1980-01-03,3,M
3457,3649,1959-10-25,10,F
3458,3650,1918-02-17,64,M
3459,3651,1918-10-01,35,M
3460,3652,1920-02-20,1,M
3461,3653,1917-01-03,1,F
3462,3654,1924-03-01,25,F
3463,3655,1968-02-06,59,M
3464,3656,1925-08-26,62,F
3465,3657,1921-05-18,62,M
3466,3658,1924-04-05,58,M
3467,3659,1930-11-10,42,F
3468,3660,1974-07-09,65,M
3469,3661,1932-11-25,51,M
3470,3662,1931-09-22,27,M
3471,3663,1947-06-25,69,F
3472,3664,1951-03-19,69,M
3473,3667,1971-09-18,70,M
3474,3668,1972-12-23,70,F
3475,3669,1962-08-22,10,M
3476,3670,1980-09-17,44,F
3477,3671,1943-07-16,10,M
3478,3672,1948-12-06,10,F
3479,3673,1951-12-07,1,F
3480,3674,1980-11-10,17,F
3481,3675,1952-03-18,70,M
3482,3676,1965-10-14,10,F
3483,3677,1960-09-16,10,M
3484,3678,1934-08-12,1,F
3485,3679,1931-04-23,72,M
3486,3680,1923-04-07,72,F
3487,3681,1921-04-26,1,M
3488,3682,1924-01-12,1,F
3489,3683,1977-02-22,74,F
3490,3684,1961-12-31,16,F
3491,3685,1974-03-06,74,M
3492,3686,1962-10-11,61,F
3493,3687,1972-02-06,49,M
3494,3688,1975-05-02,49,F
3495,3689,1979-07-12,9,F
3496,3690,1960-08-02,44,M
3497,3691,1965-04-17,18,M
3498,3693,1922-03-31,15,M
3499,3694,1920-04-29,15,F
3500,3695,1934-10-04,55,M
3501,3696,1939-04-11,55,F
3502,3697,1954-01-16,9,F
3503,3698,1971-04-25,44,M
3504,3699,1968-08-08,1,M
3505,3700,1976-05-24,1,F
3506,3701,1954-05-06,73,F
3507,3702,1952-11-27,76,M
3508,3703,1931-06-15,17,M
3509,3704,1962-04-11,69,M
3510,3705,1965-06-04,1,F
3511,3707,1941-06-24,74,M
3512,3708,1958-03-16,46,F
3513,3709,1955-05-03,46,M
3514,3710,1928-01-25,59,M
3515,3711,1968-05-07,25,M
3516,3712,1969-05-30,56,F
3517,3713,1944-02-23,41,F
3518,3714,1953-10-01,8,F
3519,3716,1953-04-15,74,M
3520,3717,1925-01-30,71,M
3521,3718,1929-06-29,71,F
3522,3719,1930-08-30,54,M
3523,3720,1936-12-07,54,F
3524,3721,1954-12-16,64,F
3525,3722,1956-04-29,1,F
3526,3723,1968-09-01,18,M
3527,3724,1925-09-23,57,F
3528,3727,1970-01-13,33,M
3529,3728,1936-01-06,66,M
3530,3729,1941-08-22,66,F
3531,3730,1945-08-07,59,F
3532,3732,1946-08-27,66,M
3533,3733,1946-05-09,1,F
3534,3734,1943-12-02,15,M
3535,3735,1938-01-17,18,M
3536,3736,1932-07-22,18,F
3537,3737,1948-04-30,12,M
3538,3738,1978-03-31,1,F
3539,3739,1956-08-21,3,F
3540,3740,1929-11-03,46,M
3541,3741,1936-05-04,16,M
3542,3742,1961-11-27,56,F
3543,3743,1958-11-06,56,M
3544,3745,1971-01-19,2,F
3545,3746,1975-01-25,66,M
3546,3747,1964-12-02,1,M
3547,3748,1930-03-05,59,F
3548,3749,1943-03-21,65,F
3549,3750,1938-10-03,1,M
3550,3751,1966-10-12,33,M
3551,3752,1961-02-06,33,F
3552,3753,1959-04-14,1,F
3553,3754,1947-07-13,1,F
3554,3755,1951-07-09,37,F
3555,3756,1971-10-03,12,F
3556,3757,1922-04-16,5,M
3557,3758,1963-09-14,53,F
3558,3759,1961-10-12,53,M
3559,3760,1955-01-04,18,M
3560,3761,1975-08-05,48,M
3561,3762,1959-02-18,60,F
3562,3763,1977-08-12,38,F
3563,3764,1978-01-29,38,M
3564,3765,1956-01-24,45,F
3565,3766,1980-03-10,1,F
3566,3767,1936-09-07,14,M
3567,3768,1944-03-04,14,F
3568,3769,1957-09-10,54,M
3569,3770,1925-01-03,35,F
3570,3771,1942-03-27,48,M
3571,3772,1936-08-23,48,F
3572,3773,1964-07-29,33,F
3573,3774,1922-10-29,1,M
3574,3775,1928-11-27,46,M
3575,3776,1978-07-09,74,M
3576,3777,1975-09-04,74,F
3577,3779,1949-05-15,6,M
3578,3780,1977-11-22,37,M
3579,3781,1975-03-12,17,F
3580,3782,1980-09-10,1,M
3581,3783,1968-07-08,1,F
3582,3784,1974-11-08,1,M
3583,3785,1920-07-18,66,F
3584,3786,1920-07-10,13,M
3585,3787,1978-05-07,21,F
3586,3788,1955-07-05,56,F
3587,3789,1964-10-17,66,M
3588,3790,1936-08-28,48,M
3589,3791,1939-03-18,72,M
3590,3792,1972-09-21,74,M
3591,3793,1951-06-20,39,F
3592,3794,1976-05-06,37,F
3593,3795,1982-05-03,12,M
3594,3796,1953-06-29,3,M
3595,3797,1951-07-14,3,F
3596,3798,1954-11-17,1,F
3597,3799,1929-03-24,2,M
3598,3800,1954-06-15,38,F
3599,3801,1948-08-15,38,M
3600,3802,1925-07-28,67,M
3601,3803,1930-07-15,1,M
3602,3804,1933-04-11,1,F
3603,3805,1942-12-20,68,M
3604,3806,1967-06-27,54,F
3605,3807,1947-11-07,33,F
3606,3808,1943-01-24,57,M
3607,3811,1952-06-20,6,M
3608,3812,1967-02-08,1,M
3609,3813,1978-08-25,2,F
3610,3814,1945-09-13,1,M
3611,3815,1969-04-12,28,F
3612,3816,1966-01-26,1,M
3613,3817,1937-10-21,77,F
3614,3818,1942-07-28,71,M
3615,3819,1936-05-24,71,F
3616,3821,1939-05-16,22,M
3617,3822,1953-11-26,48,M
3618,3823,1956-12-08,63,M
3619,3824,1971-01-07,41,M
3620,3825,1965-04-20,41,F
3621,3826,1921-03-08,33,M
3622,3827,1923-05-05,33,F
3623,3829,1972-03-13,59,M
3624,3830,1968-02-24,18,F
3625,3831,1918-02-11,11,M
3626,3832,1925-09-04,11,F
3627,3833,1935-03-01,19,M
3628,3834,1976-09-12,1,F
3629,3835,1931-05-12,50,F
3630,3836,1948-11-21,77,M
3631,3837,1921-08-22,39,F
3632,3838,1929-10-27,65,M
3633,3839,1937-07-05,65,F
3634,3840,1933-06-12,50,F
3635,3841,1919-07-08,26,M
3636,3842,1976-06-26,74,M
3637,3843,1942-04-21,4,F
3638,3844,1963-12-26,71,F
3639,3845,1959-05-09,1,M
3640,3846,1980-07-11,27,F
3641,3847,1959-09-14,6,F
3642,3848,1938-08-14,45,F
3643,3849,1932-12-11,1,F
3644,3850,1957-01-26,45,F
3645,3851,1961-11-20,45,M
3646,3852,1952-09-12,10,F
3647,3853,1980-07-04,59,F
3648,3854,1959-08-30,24,M
3649,3855,1939-03-20,29,M
3650,3856,1944-06-09,1,F
3651,3857,1952-12-03,72,F
3652,3858,1948-06-14,18,F
3653,3859,1941-05-03,18,M
3654,3860,1938-04-10,74,M
3655,3861,1951-01-27,11,F
3656,3862,1947-07-13,40,F
3657,3863,1939-10-27,1,F
3658,3864,1931-11-17,1,M
3659,3865,1977-11-06,75,M
3660,3866,1977-07-03,75,F
3661,3868,1962-11-14,66,M
3662,3869,1946-02-24,17,F
3663,3870,1971-08-08,4,F
3664,3871,1979-03-25,4,M
3665,3872,1930-04-19,8,M
3666,3873,1960-12-16,23,F
3667,3874,1942-08-10,61,F
3668,3875,1930-07-27,1,F
3669,3876,1923-05-22,1,M
3670,3877,1956-09-13,38,F
3671,3880,1961-08-24,29,F
3672,3881,1947-05-07,45,F
3673,3882,1942-05-10,45,M
3674,3883,1965-09-27,18,M
3675,3884,1963-11-18,72,M
3676,3885,1940-01-17,70,F
3677,3886,1965-07-17,8,F
3678,3887,1920-01-17,67,M
3679,3888,1916-10-27,67,F
3680,3890,1958-10-22,3,M
3681,3891,1958-12-14,75,M
3682,3892,1979-04-19,1,M
3683,3893,1969-12-26,1,M
3684,3894,1941-01-21,29,M
3685,3895,1945-05-03,29,F
3686,3896,1923-10-03,5,M
3687,3897,1951-03-28,16,F
3688,3898,1948-01-17,57,F
3689,3899,1919-09-20,55,F
3690,3900,1943-09-23,55,M
3691,3901,1951-04-12,55,F
3692,3902,1949-12-20,65,F
3693,3903,1948-03-18,1,F
3694,3904,1939-01-15,29,F
3695,3905,1935-08-05,29,M
3696,3906,1936-12-23,64,M
3697,3907,1954-12-09,1,F
3698,3908,1929-11-25,73,M
3699,3909,1923-09-16,73,F
3700,3910,1919-08-23,37,F
3701,3911,1952-10-13,31,F
3702,3912,1945-03-07,1,F
3703,3913,1951-08-01,8,M
3704,3914,1920-08-24,52,F
3705,3915,1977-01-05,20,M
3706,3916,1970-08-27,47,F
3707,3917,1967-12-28,47,M
3708,3918,1974-01-10,5,M
3709,3919,1942-06-17,35,M
3710,3920,1925-08-13,44,F
3711,3921,1958-01-21,28,F
3712,3922,1928-04-08,1,F
3713,3923,1935-10-20,1,M
3714,3924,1971-01-09,56,M
3715,3925,1936-08-14,45,F
3716,3926,1972-10-01,54,M
3717,3927,1948-02-23,61,F
3718,3928,1928-08-08,77,F
3719,3929,1957-11-01,74,M
3720,3930,1921-01-17,1,M
3721,3931,1921-10-15,1,F
3722,3932,1939-10-06,59,M
3723,3933,1946-09-07,59,F
3724,3934,1968-10-15,12,M
3725,3935,1939-11-27,71,M
3726,3936,1962-04-08,36,F
3727,3937,1963-06-09,36,M
3728,3938,1980-01-22,27,M
3729,3939,1953-11-06,40,M
3730,3942,1952-08-13,53,M
3731,3943,1945-12-04,1,M
3732,3944,1936-01-01,8,M
3733,3945,1931-10-25,8,F
3734,3946,1975-05-11,1,M
3735,3947,1967-05-25,23,M
3736,3948,1979-05-23,44,F
3737,3949,1974-08-26,44,M
3738,3950,1924-03-21,38,M
3739,3951,1920-07-22,38,F
3740,3952,1965-12-28,52,F
3741,3953,1925-06-09,14,F
3742,3954,1957-10-31,64,M
3743,3955,1960-05-31,64,F
3744,3956,1975-06-02,21,F
3745,3957,1971-08-12,21,M
3746,3958,1946-04-30,37,F
3747,3959,1970-07-15,30,F
3748,3960,1964-01-06,8,M
3749,3961,1943-04-03,53,F
3750,3962,1952-11-28,74,M
3751,3963,1974-02-07,76,M
3752,3964,1942-05-07,74,M
3753,3965,1963-05-16,1,M
3754,3966,1969-10-07,1,F
3755,3967,1960-09-26,18,F
3756,3968,1955-06-15,18,M
3757,3969,1951-02-19,4,F
3758,3970,1980-08-09,46,F
3759,3971,1966-02-20,1,M
3760,3972,1930-06-01,1,M
3761,3973,1982-08-20,1,F
3762,3974,1938-08-24,68,M
3763,3975,1954-07-19,1,F
3764,3976,1967-09-13,43,M
3765,3977,1975-09-27,8,M
3766,3978,1970-12-15,18,M
3767,3979,1928-10-14,54,F
3768,3980,1953-07-13,1,M
3769,3981,1979-06-16,19,M
3770,3982,1919-01-15,45,F
3771,3983,1926-05-22,1,F
3772,3984,1964-03-13,1,F
3773,3985,1979-04-16,75,F
3774,3987,1960-11-07,67,M
3775,3988,1974-09-04,53,F
3776,3989,1980-03-27,53,M
3777,3990,1973-02-03,29,M
3778,3991,1967-05-17,11,M
3779,3992,1948-11-10,71,F
3780,3993,1980-03-07,14,F
3781,3994,1965-01-31,21,F
3782,3995,1948-08-15,1,F
3783,3996,1947-07-16,36,F
3784,3997,1927-01-05,13,F
3785,3998,1950-06-03,59,F
3786,3999,1976-01-16,30,F
3787,4000,1957-10-22,40,M
3788,4001,1956-01-29,69,M
3789,4002,1920-06-29,25,F
3790,4003,1949-04-23,8,M
3791,4004,1957-08-12,30,F
3792,4006,1978-05-07,25,F
3793,4007,1948-11-07,23,M
3794,4008,1951-05-08,23,F
3795,4009,1966-06-29,4,M
3796,4010,1948-06-17,4,F
3797,4011,1957-12-19,62,F
3798,4012,1956-10-09,56,F
3799,4013,1951-12-06,1,F
3800,4014,1980-09-06,17,M
3801,4015,1972-12-27,65,F
3802,4016,1971-05-25,13,F
3803,4017,1964-05-15,13,M
3804,4018,1980-09-07,3,F
3805,4019,1945-09-16,11,M
3806,4020,1953-03-31,45,F
3807,4021,1948-12-10,45,M
3808,4022,1926-02-10,1,M
3809,4023,1925-05-17,1,F
3810,4024,1964-10-16,3,M
3811,4025,1971-10-07,3,F
3812,4026,1945-09-24,76,F
3813,4027,1965-06-28,16,F
3814,4028,1970-08-08,16,M
3815,4029,1967-01-03,17,M
3816,4030,1976-09-21,44,F
3817,4031,1975-05-22,67,M
3818,4032,1964-08-02,35,F
3819,4033,1925-10-15,51,M
3820,4034,1937-07-17,58,M
3821,4035,1930-08-20,58,F
3822,4036,1976-07-09,25,F
3823,4037,1966-10-22,1,F
3824,4040,1961-05-17,59,F
3825,4041,1954-01-26,59,M
3826,4042,1939-09-04,1,M
3827,4043,1953-05-09,70,F
3828,4044,1930-04-29,44,F
3829,4046,1944-12-18,1,F
3830,4047,1937-01-28,1,M
3831,4048,1923-11-24,4,M
3832,4049,1945-09-13,4,M
3833,4050,1948-12-30,47,M
3834,4051,1949-10-06,74,M
3835,4052,1950-10-17,74,F
3836,4053,1929-09-23,70,F
3837,4054,1959-02-08,72,F
3838,4055,1953-06-01,74,F
3839,4056,1952-07-26,63,F
3840,4057,1922-06-11,70,F
3841,4059,1924-05-11,54,M
3842,4060,1954-06-21,44,F
3843,4061,1978-12-24,8,M
3844,4062,1950-08-08,71,M
3845,4063,1966-02-16,61,F
3846,4064,1972-02-08,61,M
3847,4065,1942-06-27,73,M
3848,4066,1936-11-28,30,F
3849,4067,1959-07-08,21,F
3850,4068,1924-06-25,11,M
3851,4069,1959-03-07,68,M
3852,4070,1959-05-23,68,F
3853,4071,1942-12-15,45,F
3854,4072,1941-05-08,45,M
3855,4073,1955-02-10,24,M
3856,4074,1958-06-08,24,F
3857,4075,1944-09-18,8,F
3858,4076,1969-11-17,49,M
3859,4077,1955-03-06,68,F
3860,4078,1951-06-04,23,M
3861,4079,1955-06-29,27,M
3862,4080,1943-09-26,21,F
3863,4081,1978-06-03,9,M
3864,4082,1961-01-15,58,F
3865,4083,1968-01-30,74,F
3866,4084,1957-10-05,55,M
3867,4085,1952-12-04,55,F
3868,4086,1941-12-22,63,F
3869,4087,1946-02-16,64,F
3870,4088,1948-12-18,68,F
3871,4089,1947-02-27,68,M
3872,4090,1971-06-22,23,M
3873,4091,1982-09-07,29,F
3874,4092,1933-11-11,14,F
3875,4093,1946-09-29,1,M
3876,4094,1979-12-19,2,M
3877,4095,1974-09-14,25,M
3878,4096,1980-03-16,25,F
3879,4098,1938-03-28,13,M
3880,4099,1945-05-03,12,F
3881,4100,1955-03-13,74,M
3882,4101,1970-05-07,1,F
3883,4102,1969-08-15,4,F
3884,4103,1965-05-19,4,M
3885,4104,1919-04-10,23,M
3886,4105,1980-11-15,16,F
3887,4106,1936-11-09,1,M
3888,4107,1954-09-09,49,M
3889,4108,1926-01-26,43,F
3890,4109,1953-08-11,63,M
3891,4112,1974-11-28,38,M
3892,4113,1947-09-09,76,F
3893,4114,1964-02-09,63,M
3894,4115,1943-03-27,33,M
3895,4116,1936-11-24,36,M
3896,4117,1918-07-01,53,F
3897,4118,1978-06-17,28,M
3898,4119,1962-02-20,62,F
3899,4120,1961-03-06,62,M
3900,4121,1923-02-12,23,M
3901,4122,1969-09-18,39,M
3902,4123,1966-11-12,39,F
3903,4124,1963-11-10,19,F
3904,4125,1922-04-17,31,F
3905,4126,1975-09-09,74,M
3906,4127,1970-05-26,74,F
3907,4129,1952-03-31,75,F
3908,4131,1976-06-02,48,M
3909,4132,1962-10-15,42,M
3910,4133,1965-03-22,42,F
3911,4134,1954-02-12,1,F
3912,4136,1959-01-06,31,M
3913,4137,1949-08-30,21,M
3914,4138,1968-09-18,11,F
3915,4139,1969-07-20,74,M
3916,4140,1963-10-04,70,M
3917,4141,1970-03-18,9,M
3918,4142,1960-06-11,36,M
3919,4143,1955-08-24,27,M
3920,4144,1955-09-11,27,F
3921,4145,1922-12-02,73,F
3922,4146,1955-06-13,9,F
3923,4147,1972-12-23,64,M
3924,4148,1968-02-08,64,F
3925,4149,1979-03-07,1,M
3926,4150,1977-08-10,1,F
3927,4151,1926-07-17,73,F
3928,4152,1927-06-07,73,M
3929,4153,1956-04-12,32,M
3930,4154,1953-10-25,32,F
3931,4155,1923-05-13,1,M
3932,4156,1962-11-02,5,F
3933,4157,1972-05-09,1,M
3934,4158,1920-07-10,35,F
3935,4159,1913-12-06,35,M
3936,4160,1969-06-27,16,F
3937,4161,1972-09-09,22,F
3938,4163,1951-06-07,4,M
3939,4164,1924-10-22,45,F
3940,4165,1955-03-13,53,M
3941,4166,1947-02-26,1,M
3942,4167,1949-05-31,6,F
3943,4169,1980-02-19,58,F
3944,4170,1983-08-27,58,M
3945,4171,1980-05-18,1,M
3946,4172,1945-04-29,1,F
3947,4173,1978-06-04,52,F
3948,4174,1927-02-11,63,M
3949,4175,1965-01-06,13,F
3950,4176,1922-08-31,32,M
3951,4177,1935-12-25,34,M
3952,4178,1926-08-31,32,M
3953,4179,1920-07-29,54,M
3954,4180,1932-06-17,63,M
3955,4181,1964-05-15,76,F
3956,4182,1941-06-23,16,M
3957,4183,1940-11-13,16,F
3958,4184,1975-04-26,8,F
3959,4185,1964-04-23,51,F
3960,4186,1978-10-14,38,M
3961,4187,1967-08-28,25,F
3962,4188,1976-08-17,1,M
3963,4189,1941-12-07,64,M
3964,4190,1942-11-17,17,M
3965,4191,1957-01-06,32,F
3966,4192,1931-11-21,72,M
3967,4193,1937-02-28,8,F
3968,4194,1940-01-03,63,F
3969,4195,1945-07-30,63,M
3970,4196,1951-01-16,55,F
3971,4198,1954-10-17,23,F
3972,4199,1961-12-19,23,M
3973,4201,1977-07-19,3,M
3974,4202,1970-05-20,3,F
3975,4203,1967-01-08,1,F
3976,4204,1960-06-03,1,M
3977,4205,1935-02-05,30,M
3978,4206,1942-10-09,22,M
3979,4207,1938-03-02,70,M
3980,4209,1933-02-23,70,F
3981,4210,1979-09-15,40,M
3982,4211,1973-04-17,22,F
3983,4212,1945-05-27,53,M
3984,4213,1925-06-27,64,F
3985,4214,1921-07-03,64,M
3986,4215,1952-06-08,49,F
3987,4217,1951-06-25,9,F
3988,4218,1939-10-06,48,F
3989,4219,1944-01-04,51,F
3990,4220,1963-09-15,33,M
3991,4221,1941-09-26,63,F
3992,4222,1928-08-16,60,M
3993,4223,1970-05-30,54,M
3994,4224,1977-04-03,42,F
3995,4225,1977-08-08,76,M
3996,4226,1957-04-08,31,M
3997,4227,1963-12-24,51,F
3998,4229,1961-10-05,36,M
3999,4230,1961-11-11,74,F
4000,4231,1959-08-08,1,F
4001,4232,1971-02-15,70,M
4002,4233,1938-02-15,46,M
4003,4234,1972-11-08,70,F
4004,4235,1975-11-15,9,F
4005,4236,1962-01-17,42,F
4006,4237,1923-07-31,16,F
4007,4238,1971-04-26,41,F
4008,4239,1920-12-11,70,M
4009,4240,1960-10-21,46,F
4010,4241,1950-03-30,20,F
4011,4242,1954-04-27,20,M
4012,4243,1958-01-26,7,M
4013,4244,1922-08-12,68,F
4014,4245,1919-09-23,68,M
4015,4246,1980-09-09,36,F
4016,4247,1975-01-16,26,F
4017,4248,1975-05-07,9,F
4018,4249,1977-05-21,52,M
4019,4250,1961-09-06,72,F
4020,4251,1960-04-26,44,M
4021,4252,1953-05-28,44,F
4022,4253,1936-05-19,16,F
4023,4254,1972-03-05,65,M
4024,4255,1925-06-28,66,F
4025,4256,1957-03-29,70,M
4026,4257,1968-06-29,1,F
4027,4258,1966-05-11,44,F
4028,4259,1949-06-16,10,F
4029,4260,1967-06-01,12,M
4030,4261,1924-08-04,34,F
4031,4262,1925-04-24,59,F
4032,4263,1972-06-26,73,F
4033,4264,1971-06-21,74,F
4034,4265,1978-01-19,59,M
4035,4266,1974-01-26,1,F
4036,4267,1936-04-21,24,F
4037,4268,1928-06-11,24,M
4038,4269,1955-09-07,45,F
4039,4270,1972-02-05,58,F
4040,4271,1964-07-23,58,M
4041,4272,1978-08-30,42,F
4042,4273,1976-11-29,18,F
4043,4274,1937-05-24,70,F
4044,4275,1957-06-26,49,F
4045,4276,1973-08-05,74,F
4046,4277,1979-11-05,74,M
4047,4278,1949-11-18,33,M
4048,4279,1949-10-13,51,M
4049,4280,1944-01-08,55,F
4050,4281,1931-04-13,54,M
4051,4282,1932-06-09,3,M
4052,4283,1924-09-05,27,M
4053,4284,1946-11-26,68,M
4054,4285,1945-12-28,68,F
4055,4286,1965-09-28,6,F
4056,4287,1953-10-07,62,F
4057,4288,1946-03-08,70,F
4058,4289,1981-11-23,66,M
4059,4290,1947-03-09,32,M
4060,4291,1951-05-07,58,F
4061,4292,1952-07-19,72,M
4062,4293,1959-12-16,4,F
4063,4294,1956-06-22,4,M
4064,4295,1960-03-16,18,M
4065,4296,1925-11-06,57,M
4066,4297,1928-10-16,57,F
4067,4298,1920-04-18,33,M
4068,4299,1977-09-15,50,F
4069,4300,1977-11-15,1,F
4070,4301,1956-05-03,14,F
4071,4302,1944-01-04,30,F
4072,4303,1978-03-05,21,F
4073,4304,1945-06-15,5,F
4074,4305,1939-06-21,40,F
4075,4306,1940-10-17,40,M
4076,4307,1977-04-14,1,M
4077,4308,1970-01-10,44,F
4078,4309,1979-04-26,39,F
4079,4310,1925-05-30,65,F
4080,4311,1981-04-12,59,M
4081,4312,1979-10-20,72,F
4082,4313,1968-02-21,53,F
4083,4314,1925-05-24,58,F
4084,4315,1959-04-25,74,F
4085,4316,1943-08-26,1,F
4086,4317,1978-10-11,53,F
4087,4318,1942-09-11,43,F
4088,4319,1946-11-06,43,M
4089,4320,1958-11-04,66,F
4090,4321,1973-10-18,19,F
4091,4322,1970-10-01,19,M
4092,4323,1924-03-20,40,M
4093,4324,1918-07-22,40,F
4094,4325,1947-07-19,55,M
4095,4326,1930-09-20,1,M
4096,4327,1937-08-23,1,F
4097,4328,1976-06-13,59,F
4098,4329,1947-05-18,64,F
4099,4330,1921-07-02,33,M
4100,4331,1959-09-03,5,M
4101,4332,1936-01-11,57,M
4102,4333,1958-04-20,1,M
4103,4334,1954-02-19,1,F
4104,4335,1924-12-25,54,F
4105,4336,1969-08-02,19,F
4106,4337,1966-04-21,48,M
4107,4338,1944-10-25,30,M
4108,4339,1977-09-15,59,F
4109,4340,1949-07-18,1,F
4110,4341,1964-05-01,76,M
4111,4342,1918-04-07,63,F
4112,4343,1929-08-09,27,F
4113,4344,1925-06-15,54,M
4114,4345,1974-09-29,18,F
4115,4346,1973-09-20,3,F
4116,4347,1926-06-20,54,F
4117,4348,1978-04-17,3,F
4118,4349,1959-08-22,1,F
4119,4350,1966-08-20,1,M
4120,4352,1971-07-24,72,M
4121,4353,1979-09-19,28,F
4122,4354,1986-08-13,28,M
4123,4355,1938-12-29,1,F
4124,4358,1942-10-24,70,M
4125,4359,1950-08-02,64,M
4126,4360,1965-07-10,19,F
4127,4361,1955-05-04,46,M
4128,4362,1943-09-16,50,M
4129,4363,1951-07-01,50,F
4130,4364,1977-12-05,22,M
4131,4365,1961-05-12,10,M
4132,4367,1982-03-30,14,M
4133,4368,1977-10-21,32,F
4134,4369,1965-06-15,53,M
4135,4370,1939-06-28,59,M
4136,4371,1968-12-12,32,M
4137,4372,1933-10-11,3,M
4138,4373,1951-12-20,51,M
4139,4376,1954-03-05,70,M
4140,4377,1978-01-31,48,M
4141,4380,1931-05-13,1,M
4142,4381,1959-01-25,56,M
4143,4382,1980-10-20,18,M
4144,4383,1963-08-01,21,M
4145,4384,1973-01-12,10,F
4146,4385,1972-10-02,21,F
4147,4386,1945-12-27,53,F
4148,4387,1946-02-18,52,M
4149,4388,1936-09-16,4,F
4150,4389,1926-07-01,10,F
4151,4390,1972-04-29,7,F
4152,4393,1941-09-11,1,F
4153,4394,1975-12-30,64,F
4154,4395,1958-05-16,36,F
4155,4396,1974-11-07,63,F
4156,4397,1973-11-26,63,M
4157,4398,1958-07-23,77,M
4158,4399,1967-11-20,61,F
4159,4400,1959-08-29,54,F
4160,4401,1968-07-20,8,M
4161,4402,1929-04-11,23,M
4162,4403,1938-10-19,36,F
4163,4404,1951-04-09,31,F
4164,4405,1959-04-17,47,F
4165,4406,1954-11-01,1,M
4166,4407,1975-07-06,70,M
4167,4408,1923-05-19,62,M
4168,4409,1928-01-22,62,F
4169,4410,1976-01-12,24,F
4170,4411,1950-01-02,54,M
4171,4412,1952-11-26,54,F
4172,4413,1977-05-04,74,M
4173,4414,1933-06-19,50,M
4174,4415,1977-07-09,4,M
4175,4416,1970-12-25,67,M
4176,4417,1976-04-24,1,M
4177,4418,1970-05-19,28,M
4178,4420,1957-05-06,55,M
4179,4421,1944-06-27,1,F
4180,4422,1943-07-31,76,F
4181,4423,1918-05-24,27,M
4182,4424,1933-05-06,21,M
4183,4425,1936-10-15,21,F
4184,4426,1969-09-13,26,F
4185,4427,1940-11-03,30,M
4186,4428,1954-03-09,38,M
4187,4429,1945-04-02,64,M
4188,4430,1938-06-27,64,F
4189,4431,1930-09-30,58,M
4190,4432,1964-03-14,1,F
4191,4433,1968-02-22,1,M
4192,4434,1964-03-29,64,M
4193,4435,1965-10-30,64,F
4194,4436,1920-04-28,27,M
4195,4437,1961-10-26,70,F
4196,4438,1957-12-04,70,M
4197,4439,1975-03-25,70,M
4198,4440,1948-12-26,33,M
4199,4441,1943-10-07,33,F
4200,4442,1921-04-29,23,F
4201,4444,1969-03-28,77,M
4202,4445,1964-04-14,77,F
4203,4446,1950-10-11,71,F
4204,4447,1957-08-16,71,M
4205,4448,1942-05-02,72,F
4206,4449,1949-11-08,8,M
4207,4450,1949-01-05,67,F
4208,4451,1927-10-19,50,F
4209,4452,1924-06-08,70,F
4210,4453,1976-05-29,61,F
4211,4454,1976-02-09,61,M
4212,4455,1976-07-29,70,M
4213,4456,1936-10-23,30,M
4214,4457,1943-01-17,1,M
4215,4458,1950-12-23,22,F
4216,4459,1962-05-21,1,F
4217,4460,1957-02-24,1,M
4218,4461,1957-04-22,54,F
4219,4462,1977-09-13,1,M
4220,4463,1923-08-17,76,M
4221,4464,1964-11-19,53,M
4222,4465,1937-06-02,74,M
4223,4466,1922-10-07,75,F
